date,state,value,sector
2019-01-01,Heilongjiang,0.00011995146499680216,Aviation
2019-01-02,Heilongjiang,0.00011995146499680216,Aviation
2019-01-03,Heilongjiang,0.00011995146499680216,Aviation
2019-01-04,Heilongjiang,0.00011995146499680216,Aviation
2019-01-05,Heilongjiang,0.00011995146499680216,Aviation
2019-01-06,Heilongjiang,0.00011995146499680216,Aviation
2019-01-07,Heilongjiang,0.00011995146499680216,Aviation
2019-01-08,Heilongjiang,0.00011995146499680216,Aviation
2019-01-09,Heilongjiang,0.00011995146499680216,Aviation
2019-01-10,Heilongjiang,0.00011995146499680216,Aviation
2019-01-11,Heilongjiang,0.00011995146499680216,Aviation
2019-01-12,Heilongjiang,0.00011995146499680216,Aviation
2019-01-13,Heilongjiang,0.00011995146499680216,Aviation
2019-01-14,Heilongjiang,0.00011995146499680216,Aviation
2019-01-15,Heilongjiang,0.00011995146499680216,Aviation
2019-01-16,Heilongjiang,0.00011995146499680216,Aviation
2019-01-17,Heilongjiang,0.00011995146499680216,Aviation
2019-01-18,Heilongjiang,0.00011995146499680216,Aviation
2019-01-19,Heilongjiang,0.00011995146499680216,Aviation
2019-01-20,Heilongjiang,0.00011995146499680216,Aviation
2019-01-21,Heilongjiang,0.00011995146499680216,Aviation
2019-01-22,Heilongjiang,0.00011995146499680216,Aviation
2019-01-23,Heilongjiang,0.00011995146499680216,Aviation
2019-01-24,Heilongjiang,0.00011995146499680216,Aviation
2019-01-25,Heilongjiang,0.00011995146499680216,Aviation
2019-01-26,Heilongjiang,0.00011995146499680216,Aviation
2019-01-27,Heilongjiang,0.00011995146499680216,Aviation
2019-01-28,Heilongjiang,0.00011995146499680216,Aviation
2019-01-29,Heilongjiang,0.00011995146499680216,Aviation
2019-01-30,Heilongjiang,0.00011995146499680216,Aviation
2019-01-31,Heilongjiang,0.00011995146499680216,Aviation
2019-01-01,Jilin,0.00011640650183399173,Aviation
2019-01-02,Jilin,0.00011640650183399173,Aviation
2019-01-03,Jilin,0.00011640650183399173,Aviation
2019-01-04,Jilin,0.00011640650183399173,Aviation
2019-01-05,Jilin,0.00011640650183399173,Aviation
2019-01-06,Jilin,0.00011640650183399173,Aviation
2019-01-07,Jilin,0.00011640650183399173,Aviation
2019-01-08,Jilin,0.00011640650183399173,Aviation
2019-01-09,Jilin,0.00011640650183399173,Aviation
2019-01-10,Jilin,0.00011640650183399173,Aviation
2019-01-11,Jilin,0.00011640650183399173,Aviation
2019-01-12,Jilin,0.00011640650183399173,Aviation
2019-01-13,Jilin,0.00011640650183399173,Aviation
2019-01-14,Jilin,0.00011640650183399173,Aviation
2019-01-15,Jilin,0.00011640650183399173,Aviation
2019-01-16,Jilin,0.00011640650183399173,Aviation
2019-01-17,Jilin,0.00011640650183399173,Aviation
2019-01-18,Jilin,0.00011640650183399173,Aviation
2019-01-19,Jilin,0.00011640650183399173,Aviation
2019-01-20,Jilin,0.00011640650183399173,Aviation
2019-01-21,Jilin,0.00011640650183399173,Aviation
2019-01-22,Jilin,0.00011640650183399173,Aviation
2019-01-23,Jilin,0.00011640650183399173,Aviation
2019-01-24,Jilin,0.00011640650183399173,Aviation
2019-01-25,Jilin,0.00011640650183399173,Aviation
2019-01-26,Jilin,0.00011640650183399173,Aviation
2019-01-27,Jilin,0.00011640650183399173,Aviation
2019-01-28,Jilin,0.00011640650183399173,Aviation
2019-01-29,Jilin,0.00011640650183399173,Aviation
2019-01-30,Jilin,0.00011640650183399173,Aviation
2019-01-31,Jilin,0.00011640650183399173,Aviation
2019-01-01,Liaoning,0.00025231590574828613,Aviation
2019-01-02,Liaoning,0.00025231590574828613,Aviation
2019-01-03,Liaoning,0.00025231590574828613,Aviation
2019-01-04,Liaoning,0.00025231590574828613,Aviation
2019-01-05,Liaoning,0.00025231590574828613,Aviation
2019-01-06,Liaoning,0.00025231590574828613,Aviation
2019-01-07,Liaoning,0.00025231590574828613,Aviation
2019-01-08,Liaoning,0.00025231590574828613,Aviation
2019-01-09,Liaoning,0.00025231590574828613,Aviation
2019-01-10,Liaoning,0.00025231590574828613,Aviation
2019-01-11,Liaoning,0.00025231590574828613,Aviation
2019-01-12,Liaoning,0.00025231590574828613,Aviation
2019-01-13,Liaoning,0.00025231590574828613,Aviation
2019-01-14,Liaoning,0.00025231590574828613,Aviation
2019-01-15,Liaoning,0.00025231590574828613,Aviation
2019-01-16,Liaoning,0.00025231590574828613,Aviation
2019-01-17,Liaoning,0.00025231590574828613,Aviation
2019-01-18,Liaoning,0.00025231590574828613,Aviation
2019-01-19,Liaoning,0.00025231590574828613,Aviation
2019-01-20,Liaoning,0.00025231590574828613,Aviation
2019-01-21,Liaoning,0.00025231590574828613,Aviation
2019-01-22,Liaoning,0.00025231590574828613,Aviation
2019-01-23,Liaoning,0.00025231590574828613,Aviation
2019-01-24,Liaoning,0.00025231590574828613,Aviation
2019-01-25,Liaoning,0.00025231590574828613,Aviation
2019-01-26,Liaoning,0.00025231590574828613,Aviation
2019-01-27,Liaoning,0.00025231590574828613,Aviation
2019-01-28,Liaoning,0.00025231590574828613,Aviation
2019-01-29,Liaoning,0.00025231590574828613,Aviation
2019-01-30,Liaoning,0.00025231590574828613,Aviation
2019-01-31,Liaoning,0.00025231590574828613,Aviation
2019-01-01,Guangdong,0.00034449756993853466,Aviation
2019-01-02,Guangdong,0.00034449756993853466,Aviation
2019-01-03,Guangdong,0.00034449756993853466,Aviation
2019-01-04,Guangdong,0.00034449756993853466,Aviation
2019-01-05,Guangdong,0.00034449756993853466,Aviation
2019-01-06,Guangdong,0.00034449756993853466,Aviation
2019-01-07,Guangdong,0.00034449756993853466,Aviation
2019-01-08,Guangdong,0.00034449756993853466,Aviation
2019-01-09,Guangdong,0.00034449756993853466,Aviation
2019-01-10,Guangdong,0.00034449756993853466,Aviation
2019-01-11,Guangdong,0.00034449756993853466,Aviation
2019-01-12,Guangdong,0.00034449756993853466,Aviation
2019-01-13,Guangdong,0.00034449756993853466,Aviation
2019-01-14,Guangdong,0.00034449756993853466,Aviation
2019-01-15,Guangdong,0.00034449756993853466,Aviation
2019-01-16,Guangdong,0.00034449756993853466,Aviation
2019-01-17,Guangdong,0.00034449756993853466,Aviation
2019-01-18,Guangdong,0.00034449756993853466,Aviation
2019-01-19,Guangdong,0.00034449756993853466,Aviation
2019-01-20,Guangdong,0.00034449756993853466,Aviation
2019-01-21,Guangdong,0.00034449756993853466,Aviation
2019-01-22,Guangdong,0.00034449756993853466,Aviation
2019-01-23,Guangdong,0.00034449756993853466,Aviation
2019-01-24,Guangdong,0.00034449756993853466,Aviation
2019-01-25,Guangdong,0.00034449756993853466,Aviation
2019-01-26,Guangdong,0.00034449756993853466,Aviation
2019-01-27,Guangdong,0.00034449756993853466,Aviation
2019-01-28,Guangdong,0.00034449756993853466,Aviation
2019-01-29,Guangdong,0.00034449756993853466,Aviation
2019-01-30,Guangdong,0.00034449756993853466,Aviation
2019-01-31,Guangdong,0.00034449756993853466,Aviation
2019-01-01,Guangxi,6.77503301089385e-05,Aviation
2019-01-02,Guangxi,6.77503301089385e-05,Aviation
2019-01-03,Guangxi,6.77503301089385e-05,Aviation
2019-01-04,Guangxi,6.77503301089385e-05,Aviation
2019-01-05,Guangxi,6.77503301089385e-05,Aviation
2019-01-06,Guangxi,6.77503301089385e-05,Aviation
2019-01-07,Guangxi,6.77503301089385e-05,Aviation
2019-01-08,Guangxi,6.77503301089385e-05,Aviation
2019-01-09,Guangxi,6.77503301089385e-05,Aviation
2019-01-10,Guangxi,6.77503301089385e-05,Aviation
2019-01-11,Guangxi,6.77503301089385e-05,Aviation
2019-01-12,Guangxi,6.77503301089385e-05,Aviation
2019-01-13,Guangxi,6.77503301089385e-05,Aviation
2019-01-14,Guangxi,6.77503301089385e-05,Aviation
2019-01-15,Guangxi,6.77503301089385e-05,Aviation
2019-01-16,Guangxi,6.77503301089385e-05,Aviation
2019-01-17,Guangxi,6.77503301089385e-05,Aviation
2019-01-18,Guangxi,6.77503301089385e-05,Aviation
2019-01-19,Guangxi,6.77503301089385e-05,Aviation
2019-01-20,Guangxi,6.77503301089385e-05,Aviation
2019-01-21,Guangxi,6.77503301089385e-05,Aviation
2019-01-22,Guangxi,6.77503301089385e-05,Aviation
2019-01-23,Guangxi,6.77503301089385e-05,Aviation
2019-01-24,Guangxi,6.77503301089385e-05,Aviation
2019-01-25,Guangxi,6.77503301089385e-05,Aviation
2019-01-26,Guangxi,6.77503301089385e-05,Aviation
2019-01-27,Guangxi,6.77503301089385e-05,Aviation
2019-01-28,Guangxi,6.77503301089385e-05,Aviation
2019-01-29,Guangxi,6.77503301089385e-05,Aviation
2019-01-30,Guangxi,6.77503301089385e-05,Aviation
2019-01-31,Guangxi,6.77503301089385e-05,Aviation
2019-01-01,Hainan,1.7006257266444685e-05,Aviation
2019-01-02,Hainan,1.7006257266444685e-05,Aviation
2019-01-03,Hainan,1.7006257266444685e-05,Aviation
2019-01-04,Hainan,1.7006257266444685e-05,Aviation
2019-01-05,Hainan,1.7006257266444685e-05,Aviation
2019-01-06,Hainan,1.7006257266444685e-05,Aviation
2019-01-07,Hainan,1.7006257266444685e-05,Aviation
2019-01-08,Hainan,1.7006257266444685e-05,Aviation
2019-01-09,Hainan,1.7006257266444685e-05,Aviation
2019-01-10,Hainan,1.7006257266444685e-05,Aviation
2019-01-11,Hainan,1.7006257266444685e-05,Aviation
2019-01-12,Hainan,1.7006257266444685e-05,Aviation
2019-01-13,Hainan,1.7006257266444685e-05,Aviation
2019-01-14,Hainan,1.7006257266444685e-05,Aviation
2019-01-15,Hainan,1.7006257266444685e-05,Aviation
2019-01-16,Hainan,1.7006257266444685e-05,Aviation
2019-01-17,Hainan,1.7006257266444685e-05,Aviation
2019-01-18,Hainan,1.7006257266444685e-05,Aviation
2019-01-19,Hainan,1.7006257266444685e-05,Aviation
2019-01-20,Hainan,1.7006257266444685e-05,Aviation
2019-01-21,Hainan,1.7006257266444685e-05,Aviation
2019-01-22,Hainan,1.7006257266444685e-05,Aviation
2019-01-23,Hainan,1.7006257266444685e-05,Aviation
2019-01-24,Hainan,1.7006257266444685e-05,Aviation
2019-01-25,Hainan,1.7006257266444685e-05,Aviation
2019-01-26,Hainan,1.7006257266444685e-05,Aviation
2019-01-27,Hainan,1.7006257266444685e-05,Aviation
2019-01-28,Hainan,1.7006257266444685e-05,Aviation
2019-01-29,Hainan,1.7006257266444685e-05,Aviation
2019-01-30,Hainan,1.7006257266444685e-05,Aviation
2019-01-31,Hainan,1.7006257266444685e-05,Aviation
2019-01-01,Henan,0.00017136924094781966,Aviation
2019-01-02,Henan,0.00017136924094781966,Aviation
2019-01-03,Henan,0.00017136924094781966,Aviation
2019-01-04,Henan,0.00017136924094781966,Aviation
2019-01-05,Henan,0.00017136924094781966,Aviation
2019-01-06,Henan,0.00017136924094781966,Aviation
2019-01-07,Henan,0.00017136924094781966,Aviation
2019-01-08,Henan,0.00017136924094781966,Aviation
2019-01-09,Henan,0.00017136924094781966,Aviation
2019-01-10,Henan,0.00017136924094781966,Aviation
2019-01-11,Henan,0.00017136924094781966,Aviation
2019-01-12,Henan,0.00017136924094781966,Aviation
2019-01-13,Henan,0.00017136924094781966,Aviation
2019-01-14,Henan,0.00017136924094781966,Aviation
2019-01-15,Henan,0.00017136924094781966,Aviation
2019-01-16,Henan,0.00017136924094781966,Aviation
2019-01-17,Henan,0.00017136924094781966,Aviation
2019-01-18,Henan,0.00017136924094781966,Aviation
2019-01-19,Henan,0.00017136924094781966,Aviation
2019-01-20,Henan,0.00017136924094781966,Aviation
2019-01-21,Henan,0.00017136924094781966,Aviation
2019-01-22,Henan,0.00017136924094781966,Aviation
2019-01-23,Henan,0.00017136924094781966,Aviation
2019-01-24,Henan,0.00017136924094781966,Aviation
2019-01-25,Henan,0.00017136924094781966,Aviation
2019-01-26,Henan,0.00017136924094781966,Aviation
2019-01-27,Henan,0.00017136924094781966,Aviation
2019-01-28,Henan,0.00017136924094781966,Aviation
2019-01-29,Henan,0.00017136924094781966,Aviation
2019-01-30,Henan,0.00017136924094781966,Aviation
2019-01-31,Henan,0.00017136924094781966,Aviation
2019-01-01,Hubei,0.00014492653091430932,Aviation
2019-01-02,Hubei,0.00014492653091430932,Aviation
2019-01-03,Hubei,0.00014492653091430932,Aviation
2019-01-04,Hubei,0.00014492653091430932,Aviation
2019-01-05,Hubei,0.00014492653091430932,Aviation
2019-01-06,Hubei,0.00014492653091430932,Aviation
2019-01-07,Hubei,0.00014492653091430932,Aviation
2019-01-08,Hubei,0.00014492653091430932,Aviation
2019-01-09,Hubei,0.00014492653091430932,Aviation
2019-01-10,Hubei,0.00014492653091430932,Aviation
2019-01-11,Hubei,0.00014492653091430932,Aviation
2019-01-12,Hubei,0.00014492653091430932,Aviation
2019-01-13,Hubei,0.00014492653091430932,Aviation
2019-01-14,Hubei,0.00014492653091430932,Aviation
2019-01-15,Hubei,0.00014492653091430932,Aviation
2019-01-16,Hubei,0.00014492653091430932,Aviation
2019-01-17,Hubei,0.00014492653091430932,Aviation
2019-01-18,Hubei,0.00014492653091430932,Aviation
2019-01-19,Hubei,0.00014492653091430932,Aviation
2019-01-20,Hubei,0.00014492653091430932,Aviation
2019-01-21,Hubei,0.00014492653091430932,Aviation
2019-01-22,Hubei,0.00014492653091430932,Aviation
2019-01-23,Hubei,0.00014492653091430932,Aviation
2019-01-24,Hubei,0.00014492653091430932,Aviation
2019-01-25,Hubei,0.00014492653091430932,Aviation
2019-01-26,Hubei,0.00014492653091430932,Aviation
2019-01-27,Hubei,0.00014492653091430932,Aviation
2019-01-28,Hubei,0.00014492653091430932,Aviation
2019-01-29,Hubei,0.00014492653091430932,Aviation
2019-01-30,Hubei,0.00014492653091430932,Aviation
2019-01-31,Hubei,0.00014492653091430932,Aviation
2019-01-01,Hunan,0.00012726940382399866,Aviation
2019-01-02,Hunan,0.00012726940382399866,Aviation
2019-01-03,Hunan,0.00012726940382399866,Aviation
2019-01-04,Hunan,0.00012726940382399866,Aviation
2019-01-05,Hunan,0.00012726940382399866,Aviation
2019-01-06,Hunan,0.00012726940382399866,Aviation
2019-01-07,Hunan,0.00012726940382399866,Aviation
2019-01-08,Hunan,0.00012726940382399866,Aviation
2019-01-09,Hunan,0.00012726940382399866,Aviation
2019-01-10,Hunan,0.00012726940382399866,Aviation
2019-01-11,Hunan,0.00012726940382399866,Aviation
2019-01-12,Hunan,0.00012726940382399866,Aviation
2019-01-13,Hunan,0.00012726940382399866,Aviation
2019-01-14,Hunan,0.00012726940382399866,Aviation
2019-01-15,Hunan,0.00012726940382399866,Aviation
2019-01-16,Hunan,0.00012726940382399866,Aviation
2019-01-17,Hunan,0.00012726940382399866,Aviation
2019-01-18,Hunan,0.00012726940382399866,Aviation
2019-01-19,Hunan,0.00012726940382399866,Aviation
2019-01-20,Hunan,0.00012726940382399866,Aviation
2019-01-21,Hunan,0.00012726940382399866,Aviation
2019-01-22,Hunan,0.00012726940382399866,Aviation
2019-01-23,Hunan,0.00012726940382399866,Aviation
2019-01-24,Hunan,0.00012726940382399866,Aviation
2019-01-25,Hunan,0.00012726940382399866,Aviation
2019-01-26,Hunan,0.00012726940382399866,Aviation
2019-01-27,Hunan,0.00012726940382399866,Aviation
2019-01-28,Hunan,0.00012726940382399866,Aviation
2019-01-29,Hunan,0.00012726940382399866,Aviation
2019-01-30,Hunan,0.00012726940382399866,Aviation
2019-01-31,Hunan,0.00012726940382399866,Aviation
2019-01-01,Anhui,0.00031229415987394217,Aviation
2019-01-02,Anhui,0.00031229415987394217,Aviation
2019-01-03,Anhui,0.00031229415987394217,Aviation
2019-01-04,Anhui,0.00031229415987394217,Aviation
2019-01-05,Anhui,0.00031229415987394217,Aviation
2019-01-06,Anhui,0.00031229415987394217,Aviation
2019-01-07,Anhui,0.00031229415987394217,Aviation
2019-01-08,Anhui,0.00031229415987394217,Aviation
2019-01-09,Anhui,0.00031229415987394217,Aviation
2019-01-10,Anhui,0.00031229415987394217,Aviation
2019-01-11,Anhui,0.00031229415987394217,Aviation
2019-01-12,Anhui,0.00031229415987394217,Aviation
2019-01-13,Anhui,0.00031229415987394217,Aviation
2019-01-14,Anhui,0.00031229415987394217,Aviation
2019-01-15,Anhui,0.00031229415987394217,Aviation
2019-01-16,Anhui,0.00031229415987394217,Aviation
2019-01-17,Anhui,0.00031229415987394217,Aviation
2019-01-18,Anhui,0.00031229415987394217,Aviation
2019-01-19,Anhui,0.00031229415987394217,Aviation
2019-01-20,Anhui,0.00031229415987394217,Aviation
2019-01-21,Anhui,0.00031229415987394217,Aviation
2019-01-22,Anhui,0.00031229415987394217,Aviation
2019-01-23,Anhui,0.00031229415987394217,Aviation
2019-01-24,Anhui,0.00031229415987394217,Aviation
2019-01-25,Anhui,0.00031229415987394217,Aviation
